Year,Development_Status,"Government expenditure on education, total (% of GDP)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Cause of death, by injury (% of total)","Cause of death, by non-communicable diseases (% of total)","Life expectancy at birth, total (years)",Prevalence of overweight (% of adults),Prevalence of current tobacco use (% of adults),Current health expenditure per capita (current US$),Individuals using the Internet (% of population),GDP per capita (current US$),Access to electricity (% of population),ICT goods exports (% of total goods exports),Urban population (% of total population),"School enrollment, tertiary (% gross)","Literacy rate, adult total (% of people ages 15 and above)","School enrollment, secondary (% net)","Primary completion rate, total (% of relevant age group)","Lower secondary completion rate, total (% of relevant age group)","Labor force, female (% of total labor force)",Proportion of seats held by women in national parliaments (%),"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Mortality rate, infant (per 1,000 live births)","Immunization, DPT (% of children ages 12-23 months)",Current health expenditure (% of GDP),Births attended by skilled health staff (% of total),People using safely managed drinking water services (% of population)
1985,Developed,5.213877597523312,19.685910666666665,24.739114852941174,34.60711794520548,9.25656078950846,15.308860254648112,12.604856841984168,8.094299426849805,5.051616480651711,86.8540842687654,75.15208231707317,39.2125,22.133928571428573,4384.550740197203,53.45815551020409,11623.610327490387,100.0,10.275178571428572,81.07425,42.8547793748902,94.92857142857144,88.99722138761467,100.33566046734248,98.01689141591388,44.27782707902252,23.14251162093573,92.28571428571428,1.0,8.6375,81.2109375,9.638259159940477,98.93440860215054,98.57653047162012
1985,Developing,3.5545065387521575,15.289916715328468,17.927785263157897,47.72059606666667,52.58202151663232,49.67935446814723,50.57565833576998,20.989254967653004,9.613385970488098,69.39735908195532,60.732225251076045,23.547058823529408,26.76571428571428,258.4213114253468,18.84307100948276,1566.0398121957169,83.25676350636095,9.668233215547705,41.6334705882353,19.76462426692023,81.18172524721568,62.471490163043484,83.56365789613304,62.68496758396886,36.73813150830143,17.63136777349955,77.05913842179393,0.9862512621749825,66.7764705882353,52.22607030978072,5.231654255433527,80.37993127147767,48.67842430799909
1985,Least developed,5.68848763660148,7.1023564285714285,13.831971666666668,53.0464,78.43839147676168,68.59246947655764,73.40652137720681,41.71799416083952,8.689154992011474,49.592850571466805,56.10233333333334,12.933333333333332,31.804761904761904,53.97240552301887,8.331061175675675,290.5911561269711,42.68720599814637,0.35792452830188665,21.242,2.3670565932989107,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,47.17634413718874,15.728864365740511,75.70364023844401,0.9852235422414886,76.96666666666667,34.0,5.269052187358491,61.15769230769231,30.970528480298157
1986,Developed,5.241558499393925,19.685910666666665,24.739114852941174,34.60711794520548,9.25656078950846,15.308860254648112,12.604856841984168,8.094299426849805,5.051616480651711,86.8540842687654,75.38899390243904,39.7,22.133928571428573,4384.550740197203,53.45815551020409,13811.883865448162,100.0,10.275178571428572,81.1185,44.721012838875374,94.92857142857144,87.73659065366972,100.64417220135121,97.9951114018758,44.27782707902252,23.14251162093573,92.28571428571428,1.0,8.35,85.3359375,9.638259159940477,99.06760752688172,98.57653047162012
1986,Developing,3.3790871112055365,15.289916715328468,17.927785263157897,47.72059606666667,52.58202151663232,49.67935446814723,50.57565833576998,20.989254967653004,9.613385970488098,69.39735908195532,61.60192682926829,24.01764705882353,26.76571428571428,258.4213114253468,18.84307100948276,1437.4155259273975,83.25676350636095,9.668233215547705,42.075941176470586,15.1676864545069,78.99456493855594,61.87384367327366,87.12328581880121,68.58977904740502,36.73813150830143,17.63136777349955,74.349777338159,0.9870600114588072,64.65882352941176,54.81430560389837,5.231654255433527,80.37993127147767,48.67842430799909
1986,Least developed,4.8231014423900165,7.1023564285714285,13.831971666666668,53.0464,78.43839147676168,68.59246947655764,73.40652137720681,41.71799416083952,8.689154992011474,49.592850571466805,56.46866666666667,13.299999999999999,31.804761904761904,53.97240552301887,8.331061175675675,306.78507890423776,42.68720599814637,0.35792452830188665,21.633,2.3948300778865814,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,47.17634413718874,15.728864365740511,75.70364023844401,0.9852235422414886,75.3,44.0,5.269052187358491,61.15769230769231,30.970528480298157
1987,Developed,5.326472019596447,19.685910666666665,24.739114852941174,34.60711794520548,9.25656078950846,15.308860254648112,12.604856841984168,8.094299426849805,5.051616480651711,86.8540842687654,75.68167073170733,40.2125,22.133928571428573,4384.550740197203,53.45815551020409,15987.698224786804,100.0,10.275178571428572,81.18625,43.582288635067826,94.92857142857144,87.75082690366972,101.01655150432984,98.06220811208085,44.27782707902252,23.14251162093573,92.28571428571428,1.0,8.0875,85.625,9.638259159940477,99.2008064516129,98.57653047162012
1987,Developing,3.541446243080438,15.289916715328468,17.927785263157897,47.72059606666667,52.58202151663232,49.67935446814723,50.57565833576998,20.989254967653004,9.613385970488098,69.39735908195532,62.514294117647054,24.49411764705882,26.76571428571428,258.4213114253468,18.84307100948276,1521.0895719297766,83.25676350636095,9.668233215547705,42.51682352941176,17.067767597283478,81.18172524721568,58.1504901246803,81.98384243021995,63.368069350218576,36.73813150830143,17.63136777349955,77.05913842179393,0.9862512621749825,62.594117647058816,59.10842325095719,5.231654255433527,76.28935516474633,48.67842430799909
1987,Least developed,7.096987672205311,7.1023564285714285,13.831971666666668,53.0464,78.43839147676168,68.59246947655764,73.40652137720681,41.71799416083952,8.689154992011474,49.592850571466805,57.099,13.700000000000001,31.804761904761904,53.97240552301887,8.331061175675675,308.4442956038974,42.68720599814637,0.35792452830188665,22.030666666666665,6.065201580388359,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,47.17634413718874,15.728864365740511,75.70364023844401,0.9852235422414886,74.13333333333333,48.0,5.269052187358491,61.15769230769231,30.970528480298157
1988,Developed,5.122244242458574,19.685910666666665,24.739114852941174,34.60711794520548,9.25656078950846,15.308860254648112,12.604856841984168,8.094299426849805,5.051616480651711,86.8540842687654,75.78194512195125,40.6875,22.133928571428573,4384.550740197203,53.45815551020409,18204.699142077912,100.0,10.275178571428572,81.246875,44.44448055057991,94.92857142857144,89.08771138761468,100.87485552807249,97.9339303334554,44.27782707902252,23.14251162093573,92.28571428571428,1.0,7.775,86.125,9.638259159940477,98.93440860215054,98.57653047162012
1988,Developing,3.7593794765155955,15.289916715328468,17.927785263157897,47.72059606666667,52.58202151663232,49.67935446814723,50.57565833576998,20.989254967653004,9.613385970488098,69.39735908195532,63.0191994261119,24.923529411764704,26.76571428571428,258.4213114253468,18.84307100948276,1576.1070163769127,83.25676350636095,9.668233215547705,42.95876470588235,17.817221801057432,81.18172524721568,61.87677543797954,78.98161369036225,60.69564534385665,36.73813150830143,17.63136777349955,77.05913842179393,0.9862512621749825,60.54705882352941,65.5790114862513,5.231654255433527,77.68699413786133,48.67842430799909
1988,Least developed,7.327830898320244,7.1023564285714285,13.831971666666668,53.0464,78.43839147676168,68.59246947655764,73.40652137720681,41.71799416083952,8.689154992011474,49.592850571466805,57.228,14.1,31.804761904761904,53.97240552301887,8.331061175675675,366.50309471849147,42.68720599814637,0.35792452830188665,22.43433333333333,5.7410715220997846,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,47.17634413718874,15.728864365740511,75.70364023844401,0.9852235422414886,73.36666666666666,52.666666666666664,5.269052187358491,63.97179487179486,30.970528480298157
1989,Developed,5.171093320293772,19.685910666666665,24.739114852941174,34.60711794520548,9.25656078950846,15.308860254648112,12.604856841984168,8.094299426849805,5.051616480651711,86.8540842687654,76.01808841463416,41.175,22.133928571428573,4384.550740197203,53.45815551020409,19137.209000946914,100.0,10.275178571428572,81.28375,48.30804563382776,94.92857142857144,89.29609638761468,100.94986010570922,98.3395976384481,44.27782707902252,23.14251162093573,92.28571428571428,1.0,7.45,87.25,9.638259159940477,98.94260752688172,98.57653047162012
1989,Developing,3.6002056519190466,15.289916715328468,17.927785263157897,47.72059606666667,52.58202151663232,49.67935446814723,50.57565833576998,20.989254967653004,9.613385970488098,69.39735908195532,63.394218077474896,25.41176470588235,26.76571428571428,258.4213114253468,18.84307100948276,1640.4057415027141,83.25676350636095,9.668233215547705,43.36082352941177,17.343429021520823,82.57211051224914,61.85935779092071,83.1384815591223,69.01470109294442,36.73813150830143,17.63136777349955,78.58159272511229,0.9878687607426317,58.54705882352941,71.16724678036896,5.231654255433527,81.48699413786134,48.67842430799909
1989,Least developed,7.310144372339611,7.1023564285714285,13.831971666666668,53.0464,78.43839147676168,68.59246947655764,73.40652137720681,41.71799416083952,8.689154992011474,49.592850571466805,57.25466666666667,14.533333333333333,31.804761904761904,53.97240552301887,8.331061175675675,360.8769704788388,42.68720599814637,0.35792452830188665,22.843333333333334,4.047446628411608,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,47.17634413718874,15.728864365740511,75.70364023844401,0.9852235422414886,72.93333333333332,61.333333333333336,5.269052187358491,61.15769230769231,30.970528480298157
1990,Developed,5.027686336708645,19.685910666666665,24.739114852941174,34.60711794520548,9.25656078950846,15.308860254648112,12.604856841984168,8.094299426849805,5.051616480651711,86.8540842687654,76.19369207317075,41.6875,22.133928571428573,4384.550740197203,0.25775,21211.7197552623,100.0,10.275178571428572,81.344375,50.10762787679346,94.18750000000001,87.98436315366972,101.0149188139001,98.66873925526936,42.1064660591695,23.14251162093573,91.125,1.0,7.0875,87.75,9.638259159940477,99.08830645161291,98.57653047162012
1990,Developing,3.585934770664658,15.289916715328468,17.927785263157897,47.72059606666667,52.58202151663232,49.67935446814723,50.57565833576998,20.989254967653004,9.613385970488098,69.39735908195532,63.700593974175035,25.876470588235293,26.76571428571428,258.4213114253468,0.0,1771.666724874654,85.0192489464149,9.668233215547705,43.75341176470588,14.377646077198555,82.19778989492964,61.906222496803075,88.73009105920791,69.52465181641217,34.86285281115881,17.63136777349955,77.80992938137183,0.9894862593102808,56.56470588235294,75.75548207448661,5.231654255433527,81.29759854457247,48.67842430799909
1990,Least developed,7.366820919072178,7.1023564285714285,13.831971666666668,53.0464,78.43839147676168,68.59246947655764,73.40652137720681,41.71799416083952,8.689154992011474,49.592850571466805,57.17366666666667,14.966666666666667,31.804761904761904,53.97240552301887,0.0,369.9301558038719,42.68720599814637,0.35792452830188665,23.259,3.7149734099706015,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,47.964601769760066,15.728864365740511,75.70364023844401,0.9852235422414886,72.60000000000001,71.33333333333333,5.269052187358491,61.15769230769231,30.970528480298157
1991,Developed,5.223436005173191,19.685910666666665,24.739114852941174,34.60711794520548,10.5750108520719,15.985824796185225,13.671415496994738,8.094299426849805,5.051616480651711,86.8540842687654,76.43478658536587,42.2,22.133928571428573,4384.550740197203,0.4563,22415.82947630016,100.0,10.275178571428572,81.431125,48.93927133490398,94.92857142857144,88.30599315366973,101.10425234814085,98.49862569173173,42.489205693710296,23.14251162093573,92.28571428571428,1.0,6.7125,88.5,9.638259159940477,99.07150537634409,98.57653047162012
1991,Developing,3.8326362362094955,15.289916715328468,17.927785263157897,47.72059606666667,55.79217978128189,53.324920283300926,54.06521070997346,20.989254967653004,9.613385970488098,69.39735908195532,64.03202295552367,26.323529411764707,26.76571428571428,258.4213114253468,15.51836566663286,1780.9709476860578,79.27407825948778,9.668233215547705,44.08635294117647,17.9641482054146,76.51328698283737,61.86641308503836,88.08841146072919,69.93183195590973,34.84594291724618,17.63136777349955,71.52276919570053,0.9878687607426317,54.6,75.81430560389836,5.231654255433527,77.52819082272084,48.67842430799909
1991,Least developed,4.8231014423900165,7.1023564285714285,13.831971666666668,53.0464,86.53936650520875,76.17790413816503,81.13059086643243,41.71799416083952,8.689154992011474,49.592850571466805,56.966,15.366666666666667,31.804761904761904,53.97240552301887,8.331061175675675,383.03476925840755,42.68720599814637,0.35792452830188665,23.681,3.9581940471445587,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,47.947629851334796,15.728864365740511,75.70364023844401,0.9852235422414886,72.23333333333333,63.666666666666664,5.269052187358491,56.2051282051282,30.970528480298157
1992,Developed,5.161732533646207,19.685910666666665,24.739114852941174,34.60711794520548,10.402663633868173,15.9847083629942,13.578526457728927,8.094299426849805,5.051616480651711,86.8540842687654,76.66344512195121,42.6875,22.133928571428573,4384.550740197203,0.7570875,23718.632040810626,100.0,10.275178571428572,81.538625,51.076697711246766,94.92857142857144,88.59049815366973,101.0325837232629,98.44599431355797,42.66975824162216,23.14251162093573,92.28571428571428,1.0,6.362500000000001,88.375,9.638259159940477,99.10900537634409,98.57653047162012
1992,Developing,3.5538806421184965,15.289916715328468,17.927785263157897,47.72059606666667,55.95980916439867,53.370237499595575,54.17512971256331,20.989254967653004,9.613385970488098,69.39735908195532,64.56206886657101,26.788235294117644,26.76571428571428,258.4213114253468,12.19656524143002,1839.2292341642117,81.1223228902343,9.668233215547705,44.411,21.372220842250947,81.93574140914417,62.302746026214834,87.89776091645746,68.35611038648781,34.98161219992831,17.63136777349955,78.05565969110017,0.9870600114588072,52.67058823529412,72.76470588235294,5.231654255433527,78.17406913280777,48.67842430799909
1992,Least developed,10.65613773222321,7.1023564285714285,13.831971666666668,53.0464,86.55694767699373,76.17180010062823,81.1299152482498,41.71799416083952,8.689154992011474,49.592850571466805,56.568999999999996,15.866666666666667,31.804761904761904,53.97240552301887,8.331061175675675,332.2680426203694,37.85813733209758,0.35792452830188665,24.108666666666664,3.8301599025726305,81.95799458821615,37.935015151515145,84.98215667568907,47.490144107652746,47.782551570915594,15.728864365740511,76.80242682562934,0.9901490281609924,71.93333333333334,63.0,5.269052187358491,61.15769230769231,30.970528480298157
1993,Developed,5.506225770159114,19.685910666666665,24.739114852941174,34.60711794520548,10.238622882859746,16.07129871675385,13.551138269036624,8.094299426849805,5.051616480651711,86.8540842687654,76.71567073170732,43.225,22.133928571428573,4384.550740197203,1.01825,23812.092237204513,100.0,10.275178571428572,81.649625,58.71670842984827,94.92857142857144,89.31643491972477,100.62170363445676,94.49317639668782,42.784882054490424,23.14251162093573,92.28571428571428,1.0,6.075,86.0,9.638259159940477,99.09650537634408,98.57653047162012
1993,Developing,3.6713562295088042,15.289916715328468,17.927785263157897,47.72059606666667,55.743179217059506,53.21336147876601,53.98131201975669,20.989254967653004,9.613385970488098,69.39735908195532,65.00557962697273,27.25294117647059,26.76571428571428,258.4213114253468,9.984800122667345,1941.3437247881297,78.03625579932266,9.668233215547705,44.74835294117647,20.82353430282537,81.18172524721568,59.324155437979535,81.43787381052971,61.71350867357575,34.95543734125014,17.63136777349955,77.05913842179393,0.9862512621749825,50.794117647058826,74.82352941176471,5.231654255433527,77.23525368910452,48.67842430799909
1993,Least developed,4.8231014423900165,7.1023564285714285,13.831971666666668,53.0464,86.49184041323417,76.0960325525405,81.0717174968671,41.71799416083952,8.689154992011474,49.592850571466805,56.04566666666667,16.266666666666666,31.804761904761904,53.97240552301887,8.331061175675675,324.886310750194,38.84602655837525,0.35792452830188665,24.432,4.227430730990078,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,47.77411014605,15.728864365740511,75.70364023844401,0.9852235422414886,71.83333333333333,64.33333333333333,5.269052187358491,61.15769230769231,30.970528480298157
1994,Developed,5.292875442533724,19.685910666666665,24.739114852941174,34.60711794520548,10.170253623151579,15.939903108459887,13.441975928781838,8.094299426849805,5.051616480651711,86.8540842687654,76.97435975609757,43.725,22.133928571428573,4384.550740197203,1.845375,25523.3831746749,100.0,10.275178571428572,81.769125,58.11971271445111,94.92857142857144,89.80118168577982,101.17380437072433,95.68895320892338,42.86809309392038,23.14251162093573,92.28571428571428,1.0,5.7625,88.125,9.638259159940477,99.09650537634408,98.57653047162012
1994,Developing,3.6336512329172046,15.289916715328468,17.927785263157897,47.72059606666667,55.611100858255156,52.92330078861726,53.72838684478053,20.989254967653004,9.613385970488098,69.39735908195532,65.29347489239598,27.729411764705883,26.76571428571428,258.4213114253468,7.77831865096349,2064.3126572016768,78.98662384105634,9.668233215547705,45.08929411764706,19.695244235124594,78.47318549770704,61.293666007033245,80.68487299312565,61.77231383373757,35.13400482282641,17.63136777349955,73.91340815694439,0.9868316278070294,48.91764705882353,79.0,5.231654255433527,73.75878310086921,48.67842430799909
1994,Least developed,17.993394481694242,7.1023564285714285,13.831971666666668,53.0464,86.38634938378031,75.991383297175,81.01147490803037,41.71799416083952,8.689154992011474,49.592850571466805,55.52633333333333,16.733333333333334,31.804761904761904,53.97240552301887,5.5546207837837835,347.0851859970507,37.824803998764246,0.35792452830188665,24.742333333333335,4.202077339024847,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,48.15666817781303,15.728864365740511,75.70364023844401,0.9852235422414886,71.76666666666667,67.0,5.269052187358491,63.83846153846154,30.970528480298157
1995,Developed,5.220732008858073,19.185958083333333,23.650690496323527,33.60311070205479,9.906641050758891,15.528026687500912,13.080965719432994,8.094299426849805,5.051616480651711,86.8540842687654,76.96637195121951,44.2375,22.133928571428573,4384.550740197203,3.52375,28646.049780148525,100.0,10.275178571428572,81.8875,60.197385672825135,94.92857142857144,89.69672741972477,100.61989968163633,94.61525052388508,42.93712015333685,23.14251162093573,92.28571428571428,1.0,5.55,87.75,9.638259159940477,99.21720430107527,98.57653047162012
1995,Developing,3.4800573883013484,15.289916715328468,17.927785263157897,47.72059606666667,55.151504366660106,52.683813209068234,53.437172960179424,20.989254967653004,9.613385970488098,69.39735908195532,65.712631276901,28.188235294117646,26.76571428571428,258.4213114253468,5.594730249847871,2122.584974501465,79.45161708046496,9.668233215547705,45.42982352941176,19.272227326716962,81.18172524721568,60.483534849744245,83.70866963267326,65.03482642895034,35.333699954960224,17.63136777349955,77.05913842179393,0.9862512621749825,47.07058823529411,78.70588235294117,5.231654255433527,81.28231251263392,48.67842430799909
1995,Least developed,3.6162276144380905,7.1023564285714285,13.831971666666668,53.0464,86.269693045564,75.86613994186973,80.92117442676691,41.71799416083952,8.689154992011474,49.592850571466805,55.03266666666667,17.233333333333334,31.804761904761904,53.97240552301887,5.556600783783783,371.8680509099774,39.107663928166915,0.35792452830188665,25.055666666666667,4.270514120590194,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,48.31880205138517,15.728864365740511,75.70364023844401,0.9852235422414886,71.76666666666667,70.33333333333333,5.269052187358491,55.2051282051282,30.970528480298157
1996,Developed,5.285971322727779,19.685910666666665,24.739114852941174,34.60711794520548,9.975898396383158,15.9558702947298,13.363488453114543,8.094299426849805,5.051616480651711,86.8540842687654,77.31155487804878,44.7625,22.133928571428573,4384.550740197203,6.505,28662.193989299063,100.0,10.275178571428572,82.00637499999999,63.60910011151941,94.92857142857144,89.86400491972478,100.4809035573687,94.5946330388387,43.05494808111076,23.14251162093573,92.28571428571428,1.0,5.3625,90.25,9.638259159940477,99.30040322580645,98.57653047162012
1996,Developing,3.4542017833499705,15.289916715328468,17.927785263157897,47.72059606666667,54.644350239869574,52.30500126135822,53.0199106308478,20.989254967653004,9.613385970488098,69.39735908195532,66.14006743185078,28.676470588235293,26.76571428571428,258.4213114253468,4.550495237525356,2229.906729540544,80.20996080416239,9.668233215547705,45.76764705882353,18.992094298917763,79.70044729149711,61.542861320332484,84.03965351791942,66.45642289694618,35.48468290624136,17.63136777349955,75.11448322051194,0.9870600114588072,45.252941176470586,79.82352941176471,5.231654255433527,82.90466141095614,48.67842430799909
1996,Least developed,4.8231014423900165,7.1023564285714285,13.831971666666668,53.0464,86.06345499755692,75.69714586324079,80.76172679298757,41.71799416083952,8.689154992011474,49.592850571466805,54.74733333333333,17.666666666666668,31.804761904761904,53.97240552301887,5.559640783783784,411.02558916125,39.23723584283977,0.35792452830188665,25.372666666666664,4.508358180386832,80.93699188232422,37.935015151515145,84.98215667568907,47.490144107652746,48.463536488353405,15.728864365740511,75.70364023844401,0.9852235422414886,71.26666666666667,73.66666666666667,5.269052187358491,61.15769230769231,30.970528480298157
1997,Developed,5.1059720660409615,19.685910666666665,24.739114852941174,34.60711794520548,10.137609270285457,15.858154915254637,13.368231253853878,8.094299426849805,5.051616480651711,86.8540842687654,77.60914634146341,45.25,22.133928571428573,4384.550740197203,12.6575,28201.781801115223,100.0,10.275178571428572,82.137875,59.62129583009858,94.92857142857144,90.10222638761468,100.53590958459039,94.82091801961262,43.18327496253174,16.823171014682067,92.28571428571428,1.0,5.175,87.25,9.638259159940477,99.10040322580645,98.57653047162012
1997,Developing,3.465122974116697,15.164530429368831,17.367025232198145,75.98345134117646,54.62204976444277,52.248824606576484,52.95564839869391,20.989254967653004,9.613385970488098,69.39735908195532,66.67692826398853,29.158823529411762,26.76571428571428,258.4213114253468,3.5552831781440166,2326.7915813093314,80.71576217254109,9.668233215547705,46.11917647058823,20.293491870580077,81.18172524721568,62.471490163043484,87.64208335368073,71.19315574599915,35.657850386277936,11.220717242132109,77.05913842179393,0.9862512621749825,43.5,80.76470588235294,5.231654255433527,78.20350111178493,48.67842430799909
1997,Least developed,4.8231014423900165,7.1023564285714285,13.831971666666668,53.0464,85.85456077972579,75.5594439803735,80.62068023446311,41.71799416083952,8.689154992011474,49.592850571466805,54.65966666666667,18.133333333333333,31.804761904761904,53.97240552301887,2.790000391891891,385.2746010747233,39.365674156641845,0.35792452830188665,25.691999999999997,4.389188190165175,80.93699188232422,37.935015151515145,62.61654467161008,37.61249945820243,48.59067475229853,12.076288121913514,75.70364023844401,0.9852235422414886,70.39999999999999,74.0,5.269052187358491,59.57179487179487,30.970528480298157
1998,Developed,5.110669499082912,19.218327916666667,25.453009283088235,38.13603246575342,10.02946254271144,15.780630620853774,13.280258831345353,8.094299426849805,5.051616480651711,86.8540842687654,77.80527439024392,45.775,22.133928571428573,4384.550740197203,20.635,27328.417283105773,100.0,10.275178571428572,82.268125,57.496771467022775,94.92857142857144,89.97298190366972,100.77072819884948,97.74414927164712,43.34288260261888,17.381830232559167,92.28571428571428,1.0,5.05,89.875,9.638259159940477,99.17110215053764,98.57653047162012
1998,Developing,3.910491517118739,14.343936504937744,17.48936904024768,51.36274804313726,54.09625447643461,52.45894481583563,52.95282972059701,20.989254967653004,9.613385970488098,69.39735908195532,67.06927977044475,29.676470588235293,26.76571428571428,258.4213114253468,3.818038413438134,2133.5212824188097,81.66563946842517,9.668233215547705,46.4814705882353,21.568816476865237,81.18172524721568,57.81937895780051,79.89601030104302,65.85350163543926,35.774015459700976,12.274907348413317,77.05913842179393,0.9862512621749825,41.80588235294118,81.0,5.231654255433527,76.1599636143117,48.67842430799909
1998,Least developed,3.6350909745251676,6.414470952380952,12.83288777777778,53.0464,85.56011639868929,75.3758714732388,80.39639991645264,41.71799416083952,8.689154992011474,49.592850571466805,54.547,18.633333333333333,31.804761904761904,53.97240552301887,2.8096537252252247,318.96568643723833,31.487017833936154,0.35792452830188665,25.985666666666663,6.329731444381686,76.29132792154948,30.8238301010101,67.98630137021848,47.490144107652746,48.63135259285023,12.076288121913514,69.46909349229601,0.9901490281609924,69.10000000000001,73.66666666666667,5.269052187358491,52.1051282051282,30.970528480298157
1999,Developed,5.156553514061436,19.310952999999998,25.84953488970588,36.84519720890411,9.966077407139231,15.817504144552737,13.25353834061965,8.094299426849805,5.051616480651711,86.8540842687654,77.9780487804878,46.2625,22.133928571428573,4384.550740197203,28.8875,28137.99065107605,100.0,10.275178571428572,82.396625,58.7027493837403,94.92857142857144,90.33882513761468,100.70799796435305,97.74414927164712,43.52343997352981,19.001802466833038,92.28571428571428,1.0,4.9,92.375,9.638259159940477,99.10860215053764,98.57653047162012
1999,Developing,3.794785333398959,15.063149841133535,18.267796068111455,49.85002863137255,54.032257997790886,52.54961409935993,52.97261817843165,20.989254967653004,9.613385970488098,69.39735908195532,67.42177618364418,30.158823529411766,26.76571428571428,258.4213114253468,2.0119277064401624,2167.698363591763,82.36051237625645,9.668233215547705,46.84894117647059,22.70418154053169,81.70044729149711,55.49741304667519,82.5298645147506,63.84102511305768,35.943721928809964,13.072450525302829,77.64389498521781,0.9870600114588072,40.15294117647059,81.11764705882354,5.231654255433527,83.32466949666465,48.67842430799909
1999,Least developed,4.8231014423900165,7.1023564285714285,13.831971666666668,53.0464,85.14869961490517,75.03964518238854,80.03218463933912,41.71799416083952,8.689154992011474,49.592850571466805,54.25899999999999,19.099999999999998,31.804761904761904,53.97240552301887,0.06471733333333334,352.7490643493131,29.969080962089645,0.35792452830188665,26.22,5.863012283836323,80.93699188232422,28.986610000000002,69.90129852294923,34.642311524653785,48.52512420970663,12.641861892405307,75.70364023844401,0.9852235422414886,67.3,69.66666666666667,5.269052187358491,64.90512820512821,30.970528480298157
2000,Developed,4.902555197477341,18.940205416666664,25.94077488970588,37.097455958904106,9.74620026634731,15.541131339028782,12.987543579078686,7.568475531422429,5.545550145681212,86.88597356498718,78.2907317073171,46.725,30.987499999999997,2322.673576355,37.925,28552.79934557464,100.0,17.65,82.516875,58.3364337886252,94.68750000000001,90.20230315366973,100.08280572112727,97.74414927164712,43.72285075065774,20.94797038081089,91.875,1.0,4.8125,91.75,7.97792150125,99.22930107526882,98.37981086343532
2000,Developing,4.130247687430404,15.339201009016747,18.562150185758515,46.61857262352942,54.20775823888281,52.190800661070035,52.782852013631526,28.32695708810458,9.976535576903165,61.69650693535158,67.6075681492109,30.676470588235293,32.99596638655462,122.72778982619687,3.316904177028398,2149.361989068818,73.60000000000001,9.791245063396383,47.24182352941176,23.416336157287937,84.52935163055133,56.89690776214834,82.46411579216226,67.60281650759593,36.15342393298957,12.473099552383747,81.27356015527843,0.9671646870103245,38.523529411764706,81.52941176470588,4.478585759143149,65.11058419243987,45.76685660845609
2000,Least developed,3.771004306828534,6.604640952380952,13.831971666666668,53.0464,84.7511739979419,74.6790618794802,79.65710861436203,58.38874484764303,6.88587503003135,34.7253801287404,54.48866666666667,19.599999999999998,43.4,25.91790361100629,2.926353725225225,351.8677228453166,30.733333333333334,0.2093081761006289,26.456333333333333,4.680141508443168,83.95799458821615,30.34409666666667,83.11035532529661,43.37595961750416,48.27664057910604,10.813082293133903,79.13576015896267,0.9901490281609924,65.06666666666666,73.0,4.602366499119497,51.37179487179486,24.556906072767703
2001,Developed,4.985068827867506,19.52357175,25.53272613970588,37.69624095890411,9.43640337063897,15.42683534483128,12.774868909980153,8.094299426849805,5.051616480651711,86.8540842687654,78.58137195121951,47.225,22.133928571428573,2334.99395751875,43.800000000000004,27413.847686767298,100.0,16.252499999999998,82.775625,58.72295072136855,94.92857142857144,90.34537815366973,101.33143855114375,97.74414927164712,43.92958959529742,18.61867375998758,92.28571428571428,1.0,4.7,93.375,8.19861497875,99.22930107526882,98.38094513942468
2001,Developing,4.0175327300306165,15.305905521683128,18.81381783281734,43.05827003921569,53.42701876081975,51.86875534704952,52.341063109247834,20.989254967653004,9.613385970488098,69.39735908195532,67.9739655667145,31.19411764705882,26.76571428571428,124.213214231491,3.0354658823529412,2071.906666291752,74.91764705882352,9.308996050717107,47.65929411764706,24.441556928775736,77.98387521813149,56.17722539961636,84.92818505238084,68.86716669898072,36.2169322614332,13.691598827170946,73.22865154864171,0.9900304513151239,36.93529411764706,82.88235294117646,4.709152575613737,82.25878310086921,45.94998448100379
